feature,importance,split
DTF_season_cos_-0.5654755126737576,0.0,4
DTF_season_cos_-0.5512045872199277,0.0,4
DTF_season_cos_-0.5367705514607103,0.0,4
DTF_season_cos_-0.522177676659508,0.0,4
DTF_season_cos_-0.5074302810827518,0.0,4
DTF_season_cos_-0.4925327287220543,0.0,4
DTF_season_cos_-0.4774894280028391,0.0,4
DTF_season_cos_-0.4623048304798108,0.0,4
DTF_season_cos_-0.4469834295196741,0.0,4
DTF_season_cos_-0.4315297589714714,0.0,4
DTF_season_cos_-0.4159483918249421,0.0,4
DTF_season_cos_-0.4002439388573056,0.0,4
DTF_season_cos_-0.3844210472688554,0.0,4
DTF_season_cos_-0.3684843993077793,0.0,4
DTF_season_cos_-0.3524387108846032,0.0,4
DTF_season_cos_-0.3362887301766828,0.0,4
DTF_season_cos_-0.3200392362231385,0.0,4
DTF_season_cos_-0.3036950375106588,0.0,4
DTF_season_cos_-0.2872609705505963,0.0,4
DTF_season_cos_-0.2707418984477642,0.0,4
DTF_season_cos_-0.2541427094613622,0.0,4
DTF_season_cos_-0.2374683155584684,0.0,4
DTF_season_cos_-0.2207236509605022,0.0,4
DTF_season_cos_-0.2039136706831147,0.0,4
DTF_season_cos_-0.1870433490699165,0.0,4
DTF_season_cos_-0.1701176783204905,0.0,4
DTF_season_cos_-0.15314166701312,0.0,4
DTF_season_cos_-0.136120338622667,0.0,4
DTF_season_cos_-0.1190587300340498,0.0,4
DTF_season_cos_-0.1019618900517457,0.0,4
DTF_season_cos_-0.0848348779057653,0.0,4
DTF_season_cos_-0.0676827617545516,0.0,4
DTF_season_cos_-0.0505106171852228,0.0,4
DTF_season_cos_-0.0333235257116313,0.0,4
DTF_season_cos_-0.0161265732706577,0.0,4
DTF_season_cos_0.0010751512827982,0.0,4
DTF_season_cos_0.0182765576816912,0.0,4
DTF_season_cos_0.0354725557531255,0.0,4
DTF_season_cos_0.052658056924614,0.0,4
DTF_season_cos_0.0698279757298708,0.0,4
DTF_season_cos_0.0869772313136861,0.0,4
DTF_season_cos_0.1041007489354256,0.0,4
DTF_season_cos_0.121193461470736,0.0,4
DTF_season_cos_0.1382503109109819,0.0,4
DTF_season_cos_0.1552662498599956,0.0,4
DTF_season_cos_0.172236243027682,0.0,4
DTF_season_cos_0.1891552687200409,0.0,4
DTF_season_cos_0.2060183203251708,0.0,4
DTF_season_cos_0.2228204077947995,0.0,4
DTF_season_cos_0.239556559120927,0.0,4
DTF_season_cos_0.2562218218071163,0.0,4
DTF_season_cos_0.2728112643340191,0.0,4
DTF_season_cos_0.2893199776186952,0.0,4
DTF_season_cos_0.3057430764672831,0.0,4
DTF_season_cos_0.3220757010206104,0.0,4
DTF_season_cos_0.3383130181923076,0.0,4
DTF_season_cos_0.3544502230989869,0.0,4
DTF_season_cos_0.3704825404820963,0.0,4
DTF_season_cos_0.3864052261209853,0.0,4
DTF_season_cos_0.4022135682368036,0.0,4
DTF_season_cos_0.4179028888867866,0.0,4
DTF_season_cos_0.4334685453485363,0.0,4
DTF_season_cos_0.4489059314938798,0.0,4
DTF_season_cos_0.4642104791518923,0.0,4
DTF_season_cos_0.4793776594606945,0.0,4
DTF_season_cos_0.4944029842076181,0.0,4
DTF_season_cos_0.5092820071573356,0.0,4
DTF_season_cos_0.5240103253675756,0.0,4
DTF_season_cos_0.5385835804920232,0.0,4
DTF_season_cos_0.5529974600700271,0.0,4
DTF_season_cos_0.5672476988027229,0.0,4
DTF_season_cos_0.5813300798152042,0.0,4
DTF_season_cos_0.5952404359043674,0.0,4
DTF_season_cos_0.6089746507720486,0.0,4
DTF_season_cos_0.6225286602431057,0.0,4
DTF_season_cos_0.6358984534680745,0.0,4
DTF_season_cos_0.6490800741100398,0.0,4
DTF_season_cos_0.6620696215153815,0.0,4
DTF_season_cos_0.6748632518680403,0.0,4
DTF_season_cos_0.6874571793269664,0.0,4
DTF_season_cos_0.699847677146407,0.0,4
DTF_season_cos_0.7120310787787131,0.0,4
DTF_season_cos_0.7240037789593305,0.0,4
DTF_season_cos_0.7357622347736527,0.0,4
DTF_season_cos_0.7473029667054296,0.0,4
DTF_season_cos_0.75862255966641,0.0,4
DTF_season_cos_0.7697176640069211,0.0,4
DTF_season_cos_0.7805849965070866,0.0,4
DTF_season_cos_0.7912213413483807,0.0,4
DTF_season_cos_0.801623551065242,0.0,4
DTF_season_cos_0.8117885474764613,0.0,4
DTF_season_cos_0.8217133225960589,0.0,4
DTF_season_cos_0.8313949395234058,0.0,4
DTF_season_cos_0.8408305333122887,0.0,4
DTF_season_cos_0.8500173118187018,0.0,4
DTF_season_cos_0.8522748088519838,0.0,4
DTF_season_cos_0.8589525565270845,0.0,4
DTF_season_cos_0.8611467540480452,0.0,4
DTF_season_cos_0.8676336233547726,0.0,4
DTF_season_cos_0.8697638720650646,0.0,4
DTF_season_cos_0.8760579434344281,0.0,4
DTF_season_cos_0.8781236129591848,0.0,4
DTF_season_cos_0.8842230238742036,0.0,4
DTF_season_cos_0.88622350294858,0.0,4
DTF_season_cos_0.8921264484954345,0.0,4
DTF_season_cos_0.8940611451454876,0.0,4
DTF_season_cos_0.8997658785476209,0.0,4
DTF_season_cos_0.901634220265486,0.0,4
DTF_season_cos_0.9071390534005044,0.0,4
DTF_season_cos_0.908940487313808,0.0,4
DTF_season_cos_0.9142437912130223,0.0,4
DTF_season_cos_0.9159777842484876,0.0,4
DTF_season_cos_0.9210779895789526,0.0,4
DTF_season_cos_0.9227440286201428,0.0,4
DTF_season_cos_0.9276396261490468,0.0,4
DTF_season_cos_0.9292372181882051,0.0,4
DTF_season_cos_0.9339267592294762,0.0,4
DTF_season_cos_0.9354554315134164,0.0,4
DTF_season_cos_0.9399375283564132,0.0,4
DTF_season_cos_0.9413968285264122,0.0,4
DTF_season_cos_0.9456701548465688,0.0,4
DTF_season_cos_0.9470596510722284,0.0,4
DTF_season_cos_0.9511229423235356,0.0,4
DTF_season_cos_0.9524422234305676,0.0,4
DTF_season_cos_0.956294277219772,0.0,4
DTF_season_cos_0.957542952811672,0.0,4
DTF_season_cos_0.9611826292540836,0.0,4
DTF_season_cos_0.9623603298276544,0.0,4
DTF_season_cos_0.9657865518844574,0.0,4
DTF_season_cos_0.966892928939152,0.0,4
DTF_season_cos_0.9701046827361176,0.0,4
DTF_season_cos_0.9711394088771652,0.0,4
DTF_season_cos_0.974135744004672,0.0,4
DTF_season_cos_0.975098513039961,0.0,4
DTF_season_cos_0.9778785428342386,0.0,4
DTF_season_cos_0.9787690698649216,0.0,4
DTF_season_cos_0.9813319716704276,0.0,4
DTF_season_cos_0.9821499931752292,0.0,4
DTF_season_cos_0.9844950085880858,0.0,4
DTF_season_cos_0.985240282501282,0.0,4
DTF_season_cos_0.9873667175937016,0.0,4
DTF_season_cos_0.988039023376751,0.0,4
DTF_season_cos_0.989946248902378,0.0,4
DTF_season_cos_0.9905453876091832,0.0,4
DTF_season_cos_0.9922328391893008,0.0,4
DTF_season_cos_0.9927586335250792,0.0,4
DTF_season_cos_0.994225811815616,0.0,4
DTF_season_cos_0.9946781061893646,0.0,4
DTF_season_cos_0.99592457702866,0.0,4
DTF_season_cos_0.9963032375991964,0.0,4
DTF_season_cos_0.9973286321364752,0.0,4
DTF_season_cos_0.9976335468520452,0.0,4
DTF_season_cos_0.9984375616565666,0.0,4
DTF_season_cos_0.9986686402879996,0.0,4
DTF_season_cos_0.999251037438848,0.0,4
DTF_season_cos_0.9994082116062598,0.0,4
DTF_season_cos_0.999768818762748,0.0,4
DTF_season_cos_0.9998520419557736,0.0,4
DTF_season_cos_0.9999907524084426,0.0,4
DTF_season_sin_0.580454927809098,0.0,4
DTF_season_cos_0.804187157621448,0.0,4
DTF_season_sin_0.5943761565849831,0.0,4
DTF_season_sin_0.5663619330814524,0.0,4
DTF_season_cos_0.7938439653781019,0.0,4
DTF_season_cos_0.8241566360566663,0.0,4
DTF_season_cos_0.7832658619336791,0.0,4
DTF_season_sin_0.6216868902665479,0.0,4
DTF_season_cos_0.8337770129585915,0.0,4
DTF_season_sin_0.5521013427459208,0.0,4
DTF_season_cos_0.8142923779467267,0.0,4
DTF_season_sin_0.6081214998935418,0.0,4
DTF_season_sin_0.5376773767406141,0.0,4
DTF_season_cos_0.8431506618282,0.0,4
