test_listing_id,neighbor_listing_id,rank,distance
725708119266469641,50227660,4,5.364418029785156e-05
725708119266469641,6547354,5,6.246566772460938e-05
19431307,19651907,1,3.796815872192383e-05
19431307,19766636,2,4.1961669921875e-05
19431307,12463408,3,5.161762237548828e-05
19431307,42449269,4,6.151199340820312e-05
19431307,43860169,5,6.61611557006836e-05
47807358,656843679688225699,1,0.00022602081298828125
47807358,25758657,2,0.0002745389938354492
47807358,52435969,3,0.0002957582473754883
47807358,13588638,4,0.00030815601348876953
47807358,50260554,5,0.0003141164779663086
45903897,25255886,1,0.00017571449279785156
45903897,50142436,2,0.0001965165138244629
45903897,1036502,3,0.0002111196517944336
45903897,23908656,4,0.0002562999725341797
45903897,18929751,5,0.00028073787689208984
735372182269438130,700451488403848331,1,2.086162567138672e-05
735372182269438130,668606060803962851,2,5.811452865600586e-05
735372182269438130,740345850185213356,3,6.473064422607422e-05
735372182269438130,888342921024993283,4,0.0001227259635925293
735372182269438130,579440595491945647,5,0.00023990869522094727
43975111,13950206,1,7.843971252441406e-05
43975111,39893888,2,0.00011622905731201172
43975111,18693949,3,0.00014322996139526367
43975111,24390664,4,0.0001735687255859375
43975111,16299068,5,0.00018548965454101562
21038388,34602886,1,0.0005550980567932129
752839815899245165,791093758987296222,1,3.7610530853271484e-05
752839815899245165,846333585388413037,2,0.00012314319610595703
752839815899245165,52979478,3,0.0001652836799621582
752839815899245165,867774013864832586,4,0.00022268295288085938
892669047028191410,39217869,1,6.377696990966797e-06
892669047028191410,970859250551875785,2,1.0192394256591797e-05
892669047028191410,43938966,3,1.0907649993896484e-05
892669047028191410,43939043,4,1.0907649993896484e-05
892669047028191410,547672665453388921,5,1.329183578491211e-05
44199970,868883190295710022,1,0.04668915271759033
21237000,831812034691323453,1,0.0008577108383178711
44225568,37073254,1,3.159046173095703e-05
44225568,50761782,2,3.826618194580078e-05
44225568,625001763667180740,3,6.568431854248047e-05
44225568,43891797,4,7.605552673339844e-05
44225568,920059860175172853,5,9.179115295410156e-05
3263249,36323040,1,2.9206275939941406e-06
3263249,659928653295729987,2,4.76837158203125e-06
3263249,852657392568916447,3,7.510185241699219e-06
3263249,52553830,4,1.0848045349121094e-05
3263249,52553683,5,1.0848045349121094e-05
21235720,24276143,1,3.5762786865234375e-07
21235720,669648857779584202,2,1.1324882507324219e-05
21235720,707295595395672819,3,1.5735626220703125e-05
21235720,767861281871947067,4,1.895427703857422e-05
21235720,951326840415543213,5,2.9385089874267578e-05
751945885009486840,26450230,1,0.0019942522048950195
892706955061782226,603375196091189081,1,9.357929229736328e-06
892706955061782226,742442340078106695,2,1.0788440704345703e-05
892706955061782226,959242963803185399,3,1.1742115020751953e-05
892706955061782226,923637484350881878,4,1.3053417205810547e-05
892706955061782226,915080317190433709,5,1.5795230865478516e-05
44250604,692717466371539597,1,6.955862045288086e-05
44250604,36442358,2,7.021427154541016e-05
44250604,904966909603639930,3,8.499622344970703e-05
44250604,35229560,4,0.0001055002212524414
44250604,27446396,5,0.00015163421630859375
21216945,24614876,1,0.0035271048545837402
750609054729507128,22713482,1,0.010628163814544678
44380384,24280437,1,6.735324859619141e-06
44380384,22347297,2,1.6808509826660156e-05
44380384,35634721,3,0.00011038780212402344
44380384,22272753,4,0.00011157989501953125
44380384,42638541,5,0.00013077259063720703
21307421,52292572,1,0.0007834434509277344
893898069454482024,52358953,1,0.0001329183578491211
893898069454482024,49005496,2,0.00021839141845703125
893898069454482024,4323855,3,0.0002276897430419922
893898069454482024,16889521,4,0.0002371072769165039
893898069454482024,25095714,5,0.0002492666244506836
44397826,13597935,1,0.00040417909622192383
749883695007443498,810690376689258855,1,1.049041748046875e-05
749883695007443498,793333514292279941,2,1.049041748046875e-05
749883695007443498,828177608906420137,3,1.049041748046875e-05
749883695007443498,752839559167223158,4,1.049041748046875e-05
749883695007443498,827294789711951196,5,1.049041748046875e-05
21024716,19636126,1,0.00026619434356689453
44398729,669503339125684369,1,0.00018870830535888672
44398729,669487186389110969,2,0.00018918514251708984
44398729,669459610154004279,3,0.0001894235610961914
44398729,669508226880906289,4,0.00019043684005737305
44398729,669490551885538178,5,0.00019061565399169922
746982942792290149,619323966168359937,1,6.079673767089844e-06
746982942792290149,865209989632383624,2,0.00011968612670898438
746982942792290149,52233066,3,0.0001590251922607422
746982942792290149,45539422,4,0.0001590251922607422
746982942792290149,43505594,5,0.00016117095947265625
894550451533341531,833819776854551879,1,0.0
894550451533341531,47839124,2,6.902217864990234e-05
894550451533341531,813621699372131669,3,0.00019538402557373047
894550451533341531,704867569256039980,4,0.00020754337310791016
894550451533341531,568672662451203532,5,0.0002493858337402344
20966805,14811860,1,0.0072852373123168945
44446722,26243676,1,0.0011664628982543945
44470745,24362013,1,0.00034236907958984375
44470745,13339180,2,0.0003561973571777344
20957220,888796553812422496,1,0.0009171962738037109
746170043175173155,823114742376677034,1,0.0001919865608215332
746170043175173155,751932694087206091,2,0.0001919865608215332
746170043175173155,46520567,3,0.00034493207931518555
746170043175173155,53581693,4,0.0003777146339416504
44188956,36889763,1,0.0006368756294250488
753565503095313819,764535112659221216,1,5.6862831115722656e-05
753565503095313819,557741417781523574,2,6.604194641113281e-05
753565503095313819,790204309991909444,3,0.00011324882507324219
753565503095313819,841490616923553798,4,0.00013077259063720703
753565503095313819,54172976,5,0.00014925003051757812
894832314303494264,36446404,1,0.0023885369300842285
44054188,838360294382643570,1,5.841255187988281e-06
44054188,940197351771105098,2,1.3947486877441406e-05
44054188,18483019,3,2.6106834411621094e-05
44054188,28273467,4,2.7894973754882812e-05
44054188,14543379,5,3.254413604736328e-05
892062909382754163,886243261822122752,1,5.2094459533691406e-05
892062909382754163,946174208046565749,2,5.6743621826171875e-05
892062909382754163,769675259186014535,3,6.628036499023438e-05
892062909382754163,52088050,4,8.225440979003906e-05
892062909382754163,725479728019942734,5,9.053945541381836e-05
43977538,44202493,1,0.0001538991928100586
43977538,25245404,2,0.00021898746490478516
43977538,29788557,3,0.00025200843811035156
43977538,33221679,4,0.00025665760040283203
43977538,43829164,5,0.00027167797088623047
755671755081695745,17373593,1,0.0007933974266052246
21581138,21581132,1,0.0
21581138,21581137,2,0.0
21581138,21580673,3,3.5762786865234375e-07
21581138,20629175,4,9.906291961669922e-05
21581138,21581161,5,9.918212890625e-05
43995613,26882853,1,0.0002760887145996094
43995613,29965487,2,0.0003237724304199219
43995613,19694819,3,0.0003285408020019531
43995613,37665112,4,0.0003439188003540039
44000849,562390980821185284,1,0.0012043118476867676
755012797271028274,50888481,1,1.1920928955078125e-07
755012797271028274,51082359,2,6.973743438720703e-05
755012797271028274,14943643,3,0.00011527538299560547
755012797271028274,42135689,4,0.00011831521987915039
755012797271028274,973072837527000480,5,0.00013184547424316406
892244445004987895,912759652748420631,1,0.0008245706558227539
21581130,21581145,1,0.00043785572052001953
44015205,43829164,1,0.00013840198516845703
44015205,21374312,2,0.00014865398406982422
44015205,10943230,3,0.0001513361930847168
44015205,39679874,4,0.000240325927734375
44015205,24386594,5,0.0002581477165222168
21525697,30040117,1,0.0018849372863769531
754890185301427609,628135341296776026,1,3.5762786865234375e-07
754890185301427609,628134466535701043,2,3.5762786865234375e-07
754890185301427609,831663947566656045,3,3.5762786865234375e-07
754890185301427609,654878178928830567,4,3.5762786865234375e-07
754890185301427609,783092530863289843,5,0.00028061866760253906
892439910562027024,575114009814957859,1,1.6629695892333984e-05
892439910562027024,659153818740890262,2,1.6927719116210938e-05
892439910562027024,47303836,3,1.6927719116210938e-05
892439910562027024,13218673,4,1.7702579498291016e-05
892439910562027024,787600784348731278,5,1.811981201171875e-05
21322539,20404499,1,0.00025266408920288086
21322539,40672395,2,0.00032389163970947266
21322539,47150861,3,0.00033354759216308594
21322539,20096759,4,0.0003364086151123047
21322539,36229347,5,0.00034427642822265625
21388224,36716855,1,0.00032913684844970703
21388224,43963729,2,0.0003921985626220703
21388224,17522830,3,0.00040537118911743164
44054719,30241980,1,6.306171417236328e-05
44054719,909096362966347180,2,6.639957427978516e-05
44054719,49744632,3,9.465217590332031e-05
44054719,13365586,4,9.799003601074219e-05
44054719,841220032709737938,5,9.97781753540039e-05
753709842501181134,765744308925214910,1,0.0018862485885620117
21362913,660652215817718388,1,7.927417755126953e-06
21362913,50313602,2,1.430511474609375e-05
21362913,40031746,3,1.4483928680419922e-05
21362913,20241500,4,2.0205974578857422e-05
21362913,563708327025211092,5,2.2411346435546875e-05
44078277,35086030,1,0.002967238426208496
892627194851499363,557741417781523574,1,6.16312026977539e-05
892627194851499363,54172976,2,7.843971252441406e-05
892627194851499363,946174208046565749,3,8.511543273925781e-05
892627194851499363,782013796423661572,4,9.554624557495117e-05
892627194851499363,764535112659221216,5,0.00012683868408203125
44085796,52618565,1,0.0014748573303222656
753628092057708143,867913413766410587,1,1.6450881958007812e-05
753628092057708143,615098234883084551,2,5.1140785217285156e-05
753628092057708143,657832224345230614,3,6.324052810668945e-05
753628092057708143,603877954362329153,4,7.832050323486328e-05
753628092057708143,52182879,5,8.767843246459961e-05
516993,44525865,1,0.00019121170043945312
21349273,26303391,1,9.47713851928711e-06
21349273,13408296,2,7.814168930053711e-05
21349273,20123296,3,9.924173355102539e-05
21349273,4687219,4,0.00011599063873291016
21349273,13269540,5,0.00015276670455932617
44086437,52487061,1,0.0021413564682006836
44138618,33286723,1,1.0669231414794922e-05
44138618,701658963698372565,2,4.088878631591797e-05
44138618,37618657,3,8.058547973632812e-05
44138618,629591572167723927,4,0.0001710653305053711
44138618,44393252,5,0.00017309188842773438
44531616,920065953411700157,1,0.000269472599029541
44554487,646157055570135319,1,0.0001977682113647461
45826642,46785338,1,0.00011372566223144531
45826642,34765461,2,0.00022429227828979492
45826642,39211853,3,0.00023496150970458984
45826642,39193190,4,0.00023496150970458984
45826642,39192734,5,0.00023496150970458984
737419091799996914,836870997688928284,1,5.2809715270996094e-05
737419091799996914,642200729160224264,2,0.00012308359146118164
737419091799996914,653344897527046578,3,0.0001239776611328125
737419091799996914,659271532600004176,4,0.0001246929168701172
737419091799996914,38013076,5,0.00012505054473876953
20682650,21878312,1,0.0005777478218078613
45396943,45379189,1,1.0728836059570312e-06
45396943,37317274,2,0.00014317035675048828
45396943,42128766,3,0.0001932382583618164
45396943,1184291,4,0.00020265579223632812
45396943,15592494,5,0.00023877620697021484
740298976160948183,50371455,1,0.0020369291305541992
20587573,21609870,1,0.00011897087097167969
20587573,36943607,2,0.0001875758171081543
20587573,30191668,3,0.0003374814987182617
20587573,22664669,4,0.0003676414489746094
899168863541211073,33096779,1,0.010910272598266602
45397223,23504416,1,0.0002522468566894531
45397223,40832997,2,0.0002893209457397461
45397223,45086318,3,0.0003795623779296875
45397223,45379189,4,0.0003896951675415039
45397446,41128765,1,0.00013327598571777344
45397446,38777219,2,0.0002677440643310547
45397446,597589893916604194,3,0.0002741813659667969
45397446,13458875,4,0.00028634071350097656
45397446,918033845689093380,5,0.00032532215118408203
20583341,21960585,1,0.0
20583341,21581158,2,0.0
20583341,21581155,3,0.0
20583341,21581144,4,0.0
20583341,21654437,5,0.0
739949319574540353,639821026771701872,1,6.788969039916992e-05
739949319574540353,891796150654420424,2,0.00010216236114501953
739949319574540353,828984882950893219,3,0.0001907944679260254
739949319574540353,826012018596641875,4,0.0002040266990661621
739949319574540353,19624700,5,0.0002595186233520508
45478221,20926157,1,0.00013267993927001953
45478221,669494023650451463,2,0.00014668703079223633
45478221,669484055551243009,3,0.00014728307723999023
45478221,1930624,4,0.0002568960189819336
45478221,32999409,5,0.0002636909484863281
899763744677163604,589707120238005910,1,0.01137244701385498
20446646,608289,1,7.927417755126953e-06
20446646,48975396,2,9.59634780883789e-06
20446646,19678679,3,2.288818359375e-05
20446646,5079785,4,2.9027462005615234e-05
20446646,43018241,5,3.355741500854492e-05
45526835,16893868,1,4.506111145019531e-05
45526835,21654437,2,7.200241088867188e-05
45526835,21654432,3,7.200241088867188e-05
45526835,21609868,4,7.200241088867188e-05
45526835,21581151,5,7.200241088867188e-05
898555470526898083,703325821529871592,1,3.504753112792969e-05
898555470526898083,47133816,2,0.00013256072998046875
898555470526898083,851381404363343897,3,0.00014394521713256836
898555470526898083,708601222129646806,4,0.00015664100646972656
898555470526898083,669447093151480172,5,0.0001659393310546875
20330664,19665152,1,0.005011856555938721
45666826,18019875,1,0.00026088953018188477
45666826,808656996453415530,2,0.0003224015235900879
45666826,898531664855583075,3,0.00032395124435424805
45666826,769675259186014535,4,0.0003299117088317871
45666826,764993598249057815,5,0.00033992528915405273
736673353829596602,875461801993438502,1,8.374452590942383e-05
736673353829596602,639821026771701872,2,0.00023299455642700195
736673353829596602,891796150654420424,3,0.00026047229766845703
736673353829596602,826012018596641875,4,0.0003413558006286621
736673353829596602,53599574,5,0.0003987550735473633
899935929175752642,27280762,1,9.5367431640625e-07
899935929175752642,37485125,2,3.039836883544922e-06
899935929175752642,53355103,3,3.933906555175781e-06
899935929175752642,54402082,4,4.172325134277344e-06
899935929175752642,836863320603775355,5,4.291534423828125e-06
20290330,607649974571507670,1,0.0050885677337646484
45679601,841220032709737938,1,3.534555435180664e-05
45679601,807660757384026651,2,3.6776065826416016e-05
45679601,790484178570297690,3,4.869699478149414e-05
45679601,620104874562495057,4,6.777048110961914e-05
45679601,957811275728769539,5,7.62939453125e-05
45731039,44202493,1,0.00043839216232299805
20236754,670679087038643845,1,0.0007066726684570312
735560662525972972,584501092715839456,1,0.0022445321083068848
900598553064447641,24693504,1,0.0007691383361816406
45769551,50123980,1,0.0001767873764038086
45769551,26073121,2,0.0002461075782775879
45769551,39008907,3,0.0002486705780029297
45769551,37270008,4,0.00038695335388183594
20203830,40006302,1,4.291534423828125e-05
20203830,912089769646151106,2,5.1021575927734375e-05
20203830,32885556,3,5.412101745605469e-05
20203830,15086213,4,5.424022674560547e-05
20203830,30221271,5,5.53131103515625e-05
45380713,45751997,1,0.000863194465637207
741035084129551616,18067810,1,0.00020599365234375
741035084129551616,881705264414467222,2,0.0002073049545288086
741035084129551616,33791837,3,0.00023376941680908203
741035084129551616,18537924,4,0.0002454519271850586
741035084129551616,50260554,5,0.0002543926239013672
6234587,6421188,1,2.6881694793701172e-05
6234587,16889521,2,9.065866470336914e-05
6234587,4323855,3,0.0001239180564880371
6234587,30730635,4,0.00016021728515625
6234587,17971445,5,0.0002346634864807129
44896305,39735835,1,7.295608520507812e-05
44896305,21374312,2,9.918212890625e-05
44896305,49751213,3,0.00017261505126953125
44896305,37796494,4,0.0001798868179321289
44896305,43829164,5,0.00021314620971679688
745480130382772071,862264170600727981,1,4.315376281738281e-05
745480130382772071,658348062135548658,2,4.947185516357422e-05
745480130382772071,51622594,3,5.0187110900878906e-05
745480130382772071,555915212166499971,4,6.681680679321289e-05
745480130382772071,11710116,5,6.985664367675781e-05
20941286,729990248401935309,1,0.00021719932556152344
20941286,596925725657260916,2,0.00032079219818115234
44571292,640489944112369179,1,0.006755352020263672
896749928217430827,927293182966510474,1,0.014282643795013428
20940292,23975113,1,4.410743713378906e-05
20940292,35029782,2,5.6684017181396484e-05
20940292,16458561,3,5.739927291870117e-05
20940292,26326933,4,6.574392318725586e-05
20940292,22730380,5,6.765127182006836e-05
44638926,24714050,1,0.0004507303237915039
44741985,19618813,1,0.0003707408905029297
20929062,50659114,1,1.3589859008789062e-05
20929062,18702248,2,0.00010859966278076172
20929062,18705648,3,0.00010859966278076172
20929062,20914184,4,0.00010895729064941406
744749114434561754,41513607,1,0.0010593533515930176
897864046591998877,668727981124500100,1,0.002110421657562256
44843996,667242362834977692,1,0.007209956645965576
20927660,9166572,1,0.0
20927660,36870021,2,2.0265579223632812e-06
20927660,13850715,3,9.238719940185547e-06
20927660,14441339,4,1.2636184692382812e-05
20927660,19917126,5,1.2934207916259766e-05
744745847293338602,41755373,1,8.654594421386719e-05
744745847293338602,43808514,2,0.00027823448181152344
744745847293338602,569392392397661134,3,0.0004143714904785156
744745847293338602,823112678933121218,4,0.0004156827926635742
20726439,857823286042493037,1,0.0008590221405029297
45011495,780954939975359698,1,0.0003331899642944336
45011495,724378017883163147,2,0.0003447532653808594
45011495,725136626555880980,3,0.0003447532653808594
45011495,725858205569509507,4,0.0003447532653808594
45011495,542557564879803263,5,0.00035887956619262695
898300337806263697,51259313,1,0.0006036758422851562
20897010,21581145,1,0.0002522468566894531
20897010,21609873,2,0.0002523064613342285
20897010,21581163,3,0.0002524852752685547
20897010,21581159,4,0.00025284290313720703
20897010,40914775,5,0.00039505958557128906
45049230,657153685596807163,1,0.005109727382659912
743435386913013754,905898612707667199,1,0.0005592107772827148
20856802,13137507,1,8.0108642578125e-05
20856802,36971225,2,0.00013428926467895508
20856802,50596523,3,0.00014865398406982422
20856802,36543346,4,0.0002084970474243164
20856802,13010570,5,0.00023674964904785156
45235191,51020834,1,0.0018842220306396484
898367967705212213,713575338054197956,1,5.5909156799316406e-05
898367967705212213,694217453721201166,2,6.818771362304688e-05
898367967705212213,52889380,3,7.426738739013672e-05
898367967705212213,51085315,4,8.118152618408203e-05
898367967705212213,709390079529025347,5,9.09566879272461e-05
742752452768732474,701368271741273641,1,3.463029861450195e-05
742752452768732474,39219961,2,4.178285598754883e-05
742752452768732474,39602324,3,4.363059997558594e-05
742752452768732474,787781143109074626,4,4.792213439941406e-05
742752452768732474,583028319558302869,5,4.929304122924805e-05
20814275,37674249,1,0.00017011165618896484
20814275,7977959,2,0.00019240379333496094
20814275,22217428,3,0.00019824504852294922
20814275,7003002,4,0.00020062923431396484
20814275,13654326,5,0.00020802021026611328
45338246,19028624,1,0.0005518198013305664
3214128,22471294,1,0.0010569095611572266
41074770,920059860175172853,1,0.00015997886657714844
41074770,668026129104073523,2,0.00017833709716796875
41074770,22331599,3,0.0001786947250366211
41074770,35990332,4,0.00018107891082763672
41074770,575256575034566865,5,0.0001837015151977539
24662794,53148469,1,0.00011086463928222656
24662794,17542840,2,0.00013339519500732422
24662794,923083442903877154,3,0.00014084577560424805
24662794,31080237,4,0.00018918514251708984
24662794,925124648210900222,5,0.00019377470016479492
779533631368702075,21185874,1,0.0037909746170043945
846302984418125038,856979110879348314,1,0.00571894645690918
36233021,18310832,1,0.0021618008613586426
31323880,843264086459366855,1,0.00047278404235839844
36250325,794756668573185493,1,1.2040138244628906e-05
36250325,50969420,2,1.4901161193847656e-05
36250325,52542172,3,1.704692840576172e-05
36250325,40483105,4,2.0444393157958984e-05
36250325,569983630586992579,5,2.0623207092285156e-05
31230019,934670252078524294,1,0.014420032501220703
747874,40833017,1,0.00028574466705322266
747874,40833097,2,0.0002880096435546875
36263803,51533216,1,0.0005095005035400391
846106092026929203,852100719941913886,1,0.0011786818504333496
36279188,1223798,1,0.00016051530838012695
36279188,4538931,2,0.00027555227279663086
36279188,791769062571730873,3,0.0002866387367248535
36279188,825224949425209842,4,0.0003515481948852539
36279188,46358800,5,0.00041812658309936523
31080959,26259098,1,0.00010162591934204102
817344562926531706,674389142074304674,1,7.539987564086914e-05
817344562926531706,668147220539036685,2,8.7738037109375e-05
817344562926531706,854243725247771422,3,9.453296661376953e-05
817344562926531706,22561396,4,0.00010144710540771484
817344562926531706,778945867021889762,5,0.00010597705841064453
36337758,13256865,1,3.337860107421875e-05
36337758,16018628,2,0.00014841556549072266
36337758,6652819,3,0.0001558065414428711
36337758,24789237,4,0.0002353191375732422
36337758,34765461,5,0.00030118227005004883
817114938246901351,883340609667615475,1,8.088350296020508e-05
817114938246901351,776524840365928536,2,0.00017255544662475586
817114938246901351,8313266,3,0.00022166967391967773
817114938246901351,29476767,4,0.0002517104148864746
817114938246901351,15980011,5,0.00026917457580566406
36344419,45321979,1,1.52587890625e-05
36344419,620840882124435817,2,1.9431114196777344e-05
36344419,52834775,3,2.968311309814453e-05
36344419,959847455045746755,4,3.403425216674805e-05
36344419,784546973284944147,5,3.4928321838378906e-05
817925939329332934,41507144,1,0.0004222393035888672
4696137,13654326,1,1.1920928955078125e-06
4696137,7977959,2,4.649162292480469e-06
4696137,44232653,3,4.6372413635253906e-05
4696137,7003002,4,4.887580871582031e-05
4696137,22217428,5,5.316734313964844e-05
31019381,42292201,1,0.002028226852416992
36439373,44043875,1,0.0001831650733947754
36439373,36019198,2,0.0002199411392211914
36439373,19656203,3,0.00025206804275512695
36439373,43629723,4,0.000270843505859375
36439373,1900636,5,0.00027179718017578125
816591997626361183,778192138191747777,1,0.00010895729064941406
816591997626361183,622959060703485211,2,0.00014007091522216797
816591997626361183,5170703,3,0.0001513361930847168
816591997626361183,891428886441657156,4,0.00016355514526367188
816591997626361183,720905896549537754,5,0.000164031982421875
846959074885897611,24709970,1,0.016163229942321777
30858454,17634853,1,0.0009386539459228516
36463689,26616067,1,0.0004004240036010742
36509114,24929060,1,0.0011219382286071777
30854501,31832613,1,0.0006277561187744141
815179374490146912,651931284231232887,1,0.0002473592758178711
815179374490146912,814963129174041097,2,0.0002855062484741211
815179374490146912,33284555,3,0.00035828351974487305
815179374490146912,704819468925295852,4,0.0004011392593383789
36523401,53298326,1,0.0019141435623168945
846975623015793637,631825248533988013,1,0.002136409282684326
653771,31725200,1,0.0005517005920410156
36219623,11078103,1,8.761882781982422e-05
36219623,5746217,2,0.00012636184692382812
36219623,29641793,3,0.0001354217529296875
36219623,5505080,4,0.000164031982421875
36219623,43776174,5,0.0001679062843322754
36592207,40851033,1,0.0001798868179321289
36592207,41076955,2,0.0002878904342651367
36592207,19558294,3,0.00029540061950683594
36592207,36590323,4,0.00029850006103515625
36592207,14913053,5,0.000324249267578125
4315991,900429826613575048,1,0.0004948973655700684
822262711511922890,615176292481753195,1,5.841255187988281e-05
822262711511922890,901399184338047480,2,6.306171417236328e-05
822262711511922890,43560241,3,6.794929504394531e-05
822262711511922890,827523433116382506,4,9.28640365600586e-05
822262711511922890,680827745317689106,5,0.00011831521987915039
32438077,672150708377739101,1,0.0004458427429199219
35969449,21882442,1,0.009663581848144531
35983859,923662525508183316,1,3.0159950256347656e-05
35983859,884470351358161137,2,3.2961368560791016e-05
35983859,47713803,3,6.306171417236328e-05
35983859,699176125694277208,4,7.021427154541016e-05
35983859,737545169769248210,5,7.462501525878906e-05
821531681560669133,823108344690516734,1,2.384185791015625e-07
821531681560669133,822867659749012650,2,2.384185791015625e-07
821531681560669133,820982375733821275,3,2.384185791015625e-07
821531681560669133,820832862893760145,4,2.384185791015625e-07
821531681560669133,818069461951832423,5,2.384185791015625e-07
842503481057770861,841092186789503968,1,4.76837158203125e-07
842503481057770861,737545169769248210,2,2.0265579223632812e-06
842503481057770861,51744740,3,2.6226043701171875e-06
842503481057770861,14943643,4,2.8014183044433594e-05
842503481057770861,47713803,5,5.0187110900878906e-05
32397621,821658995054272836,1,0.001550912857055664
35985323,899788606431630288,1,0.0004965066909790039
32372473,26194870,1,9.59634780883789e-05
32372473,17351916,2,0.0001068115234375
32372473,23070536,3,0.0001227855682373047
32372473,39679874,4,0.0001977682113647461
32372473,24386594,5,0.00022727251052856445
821063079808821670,45354838,1,0.005387306213378906
35986065,26732514,1,6.967782974243164e-05
35986065,17819024,2,7.11679458618164e-05
35986065,20473991,3,7.128715515136719e-05
35986065,47775745,4,7.677078247070312e-05
35986065,17154148,5,0.00020134449005126953
842658308031868164,751873534368190117,1,1.4960765838623047e-05
842658308031868164,841955964404441376,2,1.6868114471435547e-05
842658308031868164,682391933738276610,3,3.069639205932617e-05
842658308031868164,798083447697347821,4,3.153085708618164e-05
842658308031868164,10334886,5,3.319978713989258e-05
32010026,925269171682161307,1,2.7298927307128906e-05
32010026,51446037,2,3.987550735473633e-05
32010026,959226894180580199,3,5.233287811279297e-05
32010026,776511293323840660,4,6.902217864990234e-05
32010026,578616663040446595,5,6.949901580810547e-05
31375987,26103154,1,0.0012505054473876953
820973825364381172,823108344690516734,1,2.384185791015625e-07
820973825364381172,822867659749012650,2,2.384185791015625e-07
820973825364381172,820982375733821275,3,2.384185791015625e-07
820973825364381172,820832862893760145,4,2.384185791015625e-07
820973825364381172,818069461951832423,5,2.384185791015625e-07
31489624,26520161,1,0.002042055130004883
35994994,18381632,1,2.5033950805664062e-06
35994994,1291216,2,1.1324882507324219e-05
35994994,43672175,3,1.2516975402832031e-05
35994994,26269733,4,2.1457672119140625e-05
35994994,831946080354470950,5,2.5033950805664062e-05
842748779828685243,52834775,1,1.4185905456542969e-05
842748779828685243,784546973284944147,2,1.52587890625e-05
842748779828685243,45321979,3,1.5616416931152344e-05
842748779828685243,786737470731406284,4,2.6345252990722656e-05
842748779828685243,896189069137175204,5,2.8133392333984375e-05
36069798,18429962,1,0.0002174973487854004
36069798,629591572167723927,2,0.0002319812774658203
36069798,597589893916604194,3,0.0002627372741699219
36069798,25286626,4,0.0003057718276977539
36069798,827417341249475979,5,0.0003158450126647949
820749577918504851,854365190994936219,1,1.9073486328125e-06
820749577918504851,660619028629214866,2,3.0994415283203125e-06
820749577918504851,664977220244310882,3,5.304813385009766e-06
820749577918504851,862983683673772992,4,8.344650268554688e-06
820749577918504851,786739566042490205,5,6.568431854248047e-05
31395675,31396931,1,0.0
31395675,31396333,2,0.0
36175772,752132788047613460,1,0.0002105236053466797
36175772,45379189,2,0.0002111196517944336
36175772,38013076,3,0.0002129077911376953
36175772,752141637657596069,4,0.00021445751190185547
36175772,879652299866735053,5,0.00021690130233764648
31376763,18380854,1,2.7418136596679688e-05
31376763,38836151,2,4.225969314575195e-05
31376763,23165825,3,7.987022399902344e-05
31376763,29952794,4,0.00011205673217773438
31376763,42424219,5,0.00011408329010009766
36214128,29816575,1,0.0004442930221557617
846101087129081672,846074261719011686,1,0.0035417675971984863
818031894448652234,46187001,1,9.870529174804688e-05
818031894448652234,46186990,2,0.00014853477478027344
818031894448652234,616348526571936824,3,0.00018107891082763672
818031894448652234,53776410,4,0.00018489360809326172
818031894448652234,802071098062632946,5,0.000186920166015625
30849622,40134602,1,0.005248427391052246
815091930482718494,808656996453415530,1,0.0001856088638305664
815091930482718494,609165528144421058,2,0.0002434253692626953
815091930482718494,18019875,3,0.00027620792388916016
815091930482718494,46642442,4,0.0002785921096801758
815091930482718494,52522641,5,0.0002987384796142578
841859238621519392,826542470566012806,1,0.00010478496551513672
841859238621519392,826576495041027253,2,0.00010478496551513672
841859238621519392,52926998,3,0.0001169443130493164
841859238621519392,19104640,4,0.0001379251480102539
841859238621519392,926193378157851905,5,0.0001443624496459961
809958111214712177,886161388800751503,1,7.331371307373047e-06
809958111214712177,896189069137175204,2,1.6450881958007812e-05
809958111214712177,45321979,3,2.014636993408203e-05
809958111214712177,784546973284944147,4,2.0503997802734375e-05
809958111214712177,669229903809413129,5,2.2649765014648438e-05
36971435,11179774,1,0.00016742944717407227
36973659,829168038769041237,1,0.006316542625427246
30494526,29769721,1,0.0012437105178833008
810687852501762699,710721150554720474,1,7.748603820800781e-07
810687852501762699,849170925708358586,2,7.748603820800781e-07
810687852501762699,783092530863289843,3,0.0001270771026611328
810687852501762699,821584661259879459,4,0.00014328956604003906
810687852501762699,685960986159037947,5,0.00023698806762695312
851268646707957442,672840582692380959,1,0.00010257959365844727
851268646707957442,802068852560827649,2,0.00014603137969970703
851268646707957442,5588561,3,0.00017058849334716797
851268646707957442,875325686473017873,4,0.0001786947250366211
851268646707957442,899948357250365973,5,0.0001977682113647461
37008701,607726812316976026,1,0.003469705581665039
30382129,35611053,1,0.0016251802444458008
37012840,19496623,1,0.005777299404144287
810171152409230850,32751977,1,0.0006594657897949219
37030033,829492697368651984,1,0.0008023977279663086
851578353236487141,678665833272262864,1,0.0029599666595458984
30316420,611585804989138829,1,1.3947486877441406e-05
30316420,802668624469471339,2,1.5974044799804688e-05
30316420,12627491,3,1.6689300537109375e-05
30316420,866355296202824389,4,1.8417835235595703e-05
30316420,22626881,5,1.8656253814697266e-05
30173462,44558484,1,0.003000199794769287
